Date     Low     2      3      4    High    Low     2      3      4    High    Low     2      3      4    High    Low     2      3      4    High    Low     2      3      4    High 
198111  -1.22   2.35   3.76   2.79   4.05   1.44   5.58   4.64   6.06   5.57   0.47   2.60   4.37   2.85   5.46   3.94   4.69   2.39   7.47   4.74   3.65   5.74   5.18   4.44   3.77
198112  -4.00  -2.12  -0.56  -0.40  -1.15  -1.70  -0.46  -1.96  -2.44  -1.62  -1.82  -2.00  -1.05  -1.21  -3.15  -3.44  -2.31  -1.67  -2.39  -2.37  -2.93  -3.42  -3.79  -2.06  -1.79
198201  -2.97  -0.55  -1.81  -1.43  -0.27  -5.39  -2.93  -4.25  -2.95   0.24  -6.17  -3.17  -4.87  -2.23   1.46  -6.59  -4.17  -3.78  -1.57  -1.71  -0.25  -3.85  -2.82  -1.10   1.43
198202  -7.94  -4.09  -2.93  -2.73  -0.91  -7.28  -4.41  -4.27  -0.97  -0.50  -7.94  -2.47  -1.49  -3.12   0.26  -6.53  -6.34  -3.57  -0.18   0.70  -7.42  -7.37  -2.68  -1.19  -3.92
198203  -1.91  -0.37  -1.26  -0.27   0.13  -3.71   0.05  -1.17   1.75   1.85  -2.38  -0.17   1.29  -0.35   3.02  -3.06  -1.90   0.04   0.14   1.05  -3.50   0.44  -1.54   2.60   2.04
198204   6.46   6.25   5.10   5.02   4.51   6.79   6.94   5.68   4.39   4.20   6.39   5.66   4.51   5.01   4.89   6.50   5.43   4.21   3.78   5.02   6.64   3.93   2.98   3.06   0.55
198205  -3.14  -1.67  -0.01  -0.84  -0.71  -4.02  -3.99  -2.68  -1.92  -1.99  -3.51  -2.11  -3.28  -1.25  -1.17  -4.76  -4.50  -3.71  -4.02  -2.78  -4.03  -1.77  -1.48  -3.40  -1.26
198206  -4.43  -3.02  -2.54  -1.20  -1.24  -4.09  -1.33  -1.51  -0.53  -1.29  -3.92  -0.74  -0.49  -2.12  -1.88  -4.19  -3.10  -0.79  -1.29   0.51  -2.85  -1.08  -0.60  -1.82  -2.88
198207  -3.84  -2.53   0.33  -0.79  -0.43  -3.28   1.30  -0.34  -0.23  -0.87  -1.87  -0.61  -2.02  -3.43  -1.48  -1.63  -4.07  -2.93  -3.34  -2.81   0.64  -3.77  -4.24  -2.13  -1.83
198208   4.88   7.04   6.85   5.06   5.66   7.90   8.50   9.93   7.99   8.46  10.92  11.04  11.96  11.42  10.76  12.08  12.85  10.55  12.51  14.01  11.24  11.85  13.04  13.75  12.46
198209   2.25   2.58   5.74   3.85   4.35   2.66   2.36   5.04   5.53   5.74   3.20   5.52   4.25   4.01   2.26   2.61   2.20   7.66   2.71  -0.03   1.68   2.04   1.17  -0.11   0.16
198210  17.68  13.60  13.23  12.86  11.64  17.21  12.53  13.47   9.97  11.33  15.13  13.76  12.39  13.16  13.14  15.53  14.90  12.41  12.63  12.83  11.52  11.27  10.30  11.36   5.95
198211   9.12  10.32  11.69  10.36  10.48   9.74   8.88   7.92   8.00   8.82  10.52   8.68   6.97   5.66   8.20   7.38   6.98   4.43   5.40   7.30   7.23   3.96   1.33   2.91   1.67
198212   2.55   2.31   1.98   2.29   2.41  -0.37   2.54   1.10   0.42   1.00   0.59   0.48  -0.80   0.27   2.60   0.87   0.14   2.47   0.23   2.65   2.35  -0.01   1.13   0.40   5.92
198301  13.54   8.53   8.86   9.04   7.10   7.93   8.29   3.52   4.82   4.80   6.36   3.02   4.30   3.02   3.99   4.96   3.43   2.79   2.48   2.08   2.10   3.09   3.77   6.09   2.77
198302   3.14   4.65   8.07   7.50   8.94   5.15   4.96   7.93   5.77   5.39   5.19   4.81   5.56   4.43   5.12   4.79   2.90   2.62   3.32   4.48   2.39   3.89   3.21   1.12   2.41
198303   2.80   5.69   6.64   4.50   7.55   1.93   3.73   6.55   7.20   4.74   2.18   6.36   4.63   7.60   4.70   0.62   2.66   4.63   5.54   5.14   3.31   2.64   4.12   3.49   1.83
198304   7.33   7.37   8.72   9.51   9.04   7.94   8.33   8.88   7.78   7.57   6.65   7.30   7.09   6.43   6.55   4.85   5.74   7.60   6.97   6.23   6.62   6.04   8.78   9.02   7.24
198305  11.99  10.28   8.35   8.54   7.91   5.49   6.44   5.29   3.19   5.53   5.74   5.36   2.75   2.18   1.37   4.92   5.50   4.76   1.87   1.04  -1.02  -2.14  -0.47  -1.61   1.17
198306   4.11   6.88   3.81   2.91   4.27   6.86   5.33   1.44   2.70   3.85   4.80   5.32   4.94   1.34   1.59   6.39   4.73   4.14  -1.35   1.88   5.90   5.32   2.85   1.64   0.65
198307  -6.09  -2.12  -1.02   0.86   0.73  -7.22  -4.55  -0.88   1.67   1.01  -6.22  -3.06   2.66   1.04   0.66  -4.33  -3.72  -4.70  -0.83  -0.57  -4.84  -6.02  -3.60  -0.22  -2.17
198308  -6.05  -3.96  -2.33  -3.56  -1.18  -5.39  -3.36  -2.77  -1.11   0.66  -3.74  -4.33  -1.52  -0.85   2.27  -2.95  -1.80  -0.05   2.78   3.69  -0.66  -0.50   0.37   4.20   6.62
198309  -3.06   0.17   0.62   1.56   1.63   1.13   1.39   4.00   4.79   3.62   1.86   4.10   2.84   4.92   6.95   3.42   2.14   2.97   2.67   1.50   2.87   2.12   1.87  -1.00   0.50
198310 -10.40  -6.32  -5.06  -3.56  -2.93 -10.19  -7.31  -4.14  -1.77  -3.01  -8.29  -4.60  -2.95  -0.61  -1.79  -7.00  -2.84  -1.89  -1.73  -0.42  -2.49  -2.24  -0.31  -0.01  -0.67
198311   3.76   3.63   3.52   2.67   4.38   5.77   5.20   4.71   5.25   4.95   6.23   4.38   4.74   4.02   4.08   5.72   2.62   4.52   4.85   3.80   1.20   3.10   2.66   1.63   0.62
198312  -5.28  -1.04  -0.69  -0.28   0.75  -3.09  -1.19   0.08  -0.10   0.11  -3.18  -1.22  -0.09  -1.11   1.63  -3.35  -0.69  -2.80  -1.75  -0.54  -0.04   0.06  -2.10  -1.01   0.54
198401  -1.93  -0.98  -0.05   1.18   3.18  -6.32  -1.39  -0.31   0.17   3.77  -7.03  -4.62  -2.22   0.16  -0.23  -7.52  -3.55  -1.47  -0.37   0.46  -5.69  -0.77   1.17   1.60   6.98
198402  -7.49  -6.92  -5.33  -4.25  -4.58  -7.18  -6.00  -3.86  -3.27  -3.79  -6.78  -7.14  -4.79  -4.58  -2.78  -5.86  -5.69  -5.51  -3.20  -4.70  -3.77  -6.09  -4.10  -2.51   0.68
198403  -0.98   1.46   0.56   1.62   2.14  -0.28   1.30   0.85   1.27   2.10   0.63   1.46   2.44   1.26   3.35   0.48   0.84   2.47   1.54   4.24   1.79   2.88   0.22   1.74  -1.46
198404  -3.98  -1.76  -0.72  -0.01  -0.99  -1.28   1.47   0.72   0.00  -1.06   0.00   1.10  -0.10  -1.16   0.12  -1.28  -0.66  -0.57  -2.53  -1.84   1.43  -0.42   1.25   1.62   2.43
198405  -6.05  -4.74  -5.01  -3.38  -3.63  -6.10  -4.93  -5.02  -3.97  -4.22  -5.87  -5.58  -5.63  -4.07  -6.94  -3.89  -3.97  -5.16  -5.30  -7.55  -5.20  -3.28  -6.31  -4.14  -6.05
198406   1.44   3.33   2.27   1.49   1.34   3.98   4.69   1.88   2.83   1.21   6.39   5.01   0.89   1.63  -0.33   5.77   4.65   1.78   1.95   2.55   3.48   5.52   1.92  -1.06   5.34
198407  -7.22  -5.17  -4.51  -1.91  -2.16  -5.26  -5.62  -1.44  -3.79  -3.84  -3.37  -3.66  -2.69  -3.19  -1.00  -3.55  -5.10  -2.51  -4.39  -0.85   0.31  -1.44  -0.15  -2.93  -2.33
198408  11.48  11.64   8.76   7.13   8.65  15.99  10.55  10.01   9.30  10.39  15.24  13.17  10.91  11.76   9.42  12.83  13.17  12.43  11.24  10.01  10.77  10.17  10.38  11.49  12.50
198409  -2.60  -1.42   0.37   1.25   2.40  -5.48   0.26   2.01   1.51   3.32  -3.97   1.76   1.91   2.11   3.43  -1.47  -1.52   0.66   1.43   4.43  -2.78  -1.69  -0.42   1.85   3.24
198410  -3.80  -1.36  -2.15  -1.56  -1.28  -2.91  -1.72  -0.24   0.90   0.98  -1.62  -0.76   1.51  -1.61   1.49  -0.43   0.08   0.69   0.15   1.72   0.88   2.86   1.20  -0.35  -1.58
198411  -5.79  -3.98  -1.32  -1.52  -0.93  -5.78  -2.13  -0.36   0.01   1.20  -4.07   0.55   1.37   1.27   1.87  -3.51  -0.55  -1.00   0.59   1.99  -2.46  -0.97  -1.63  -0.77   1.43
198412   0.58   0.71   1.10   0.43   0.76   1.96   2.26   1.72   2.48   2.76   4.41   3.46   0.98   1.65   2.16   3.31   1.93   2.23   2.97   3.47   2.58   2.37   2.82   3.18   1.22
198501  16.12  14.49  10.69  10.11   8.50  16.04  13.06   9.05   9.87   8.76  13.73  10.43   9.52   8.98   7.94  12.22  12.83   8.43   8.26   6.31   9.54   7.96   7.54   6.94   4.28
198502   3.68   5.09   3.34   2.75   3.73   3.01   3.15   2.57   2.04   0.84   2.00   1.20   1.29   1.72  -0.61   2.72  -1.13   2.00   2.60   1.11   0.19   2.68   1.50   2.63   2.72
198503  -2.65  -3.02  -1.50  -1.25  -0.26  -4.55  -3.51  -0.78   0.44   3.22  -4.31  -1.30  -1.99   1.02   3.73  -2.71  -2.39   0.10   0.64   4.61  -1.56   1.04  -0.43   1.06   1.55
198504  -2.20  -1.80   0.14   0.41   0.28  -3.14  -1.29  -0.25   2.53   0.85  -1.37  -1.27  -0.50   2.63   1.50  -1.28  -3.34   0.52   0.91   0.93  -1.68  -2.41  -1.34   1.21   3.03
198505   2.53   3.96   3.77   2.71   1.11   4.06   4.13   3.26   5.43   2.75   6.23   5.61   3.18   4.73   4.20   6.72   5.70   5.64   4.34   6.59   5.70   7.52   8.78   5.58   4.59
198506   0.60   0.53   0.82   1.33   2.20   0.73   2.30   2.43   3.10   3.65   2.66   1.62   4.35   2.78   3.36   1.99   1.82   2.26   3.60   0.91   0.67   2.88   1.49   0.31   2.33
198507   2.40   3.04   2.52   1.53   2.30   3.24   3.51   4.99  -0.09   0.41   1.24   2.64   1.62   0.98   1.96  -0.54   0.40   1.19  -2.11   0.71   0.55  -0.36  -1.96  -1.51  -2.35
198508  -1.60  -1.05  -0.66   0.21  -1.13  -2.04  -0.95   0.81   0.26   0.29  -2.47  -0.89   0.13  -0.45   0.28  -1.76  -0.32   1.02  -0.27   0.26  -1.81   0.02  -0.37   0.30   0.77
198509  -8.06  -5.73  -5.00  -3.93  -4.05  -7.51  -6.17  -3.28  -3.74  -5.75  -6.83  -4.36  -3.19  -3.80  -2.95  -5.08  -4.07  -4.74  -6.35  -4.90  -3.65  -2.45  -1.87  -3.13  -4.12
198510   0.67   1.69   3.73   3.29   1.76   3.82   3.86   4.17   5.63   2.87   4.02   4.28   4.32   2.41   2.83   5.68   5.28   4.25   5.50   5.58   3.63   4.41   4.79   5.83   6.38
198511   5.49   6.45   6.54   4.99   4.91   9.28   7.16   8.12   7.21   6.50   7.73   7.30   5.90   6.56   6.51   8.64   6.96   8.35   5.50   5.48  10.07   8.17   7.65   3.98   4.71
198512   3.67   5.18   4.03   3.99   3.40   5.20   4.49   5.08   3.92   0.31   5.67   4.68   2.41   2.66   5.41   3.72   4.44   2.83   4.97   5.18   6.88   3.75   5.10   2.98   4.40
198601   3.88   2.18   2.23   2.04   3.02   0.88   1.84   1.40   0.20   2.40   1.91   2.76   1.38   2.50   3.07   1.11   0.48   1.96   2.72   3.53   0.37   1.34   1.55  -1.38   1.41
198602   5.91   6.43   6.61   8.01   5.36   7.72   7.00   6.77   9.49   3.87   6.95   9.37   8.01   7.10   6.54   7.96   9.42   7.01   7.26   7.68   7.58  10.12   8.63   6.50   7.20
198603   4.73   5.51   5.04   4.72   6.26   3.83   5.12   5.79   5.17   6.45   4.93   7.26   5.52   5.87   5.68   5.69   5.22   6.54   4.05   4.63   5.96   7.32   5.42   4.77   4.56
198604   2.66   2.27   1.40   0.17   0.48   2.17   2.17   0.20   0.77  -1.91   2.13   2.24   1.11   1.24  -1.54   1.97  -0.34  -1.74  -2.51  -4.87   0.32  -0.98  -2.14  -2.82  -2.74
198605   4.17   3.36   4.20   3.81   4.04   3.39   2.44   5.18   4.34   2.86   6.21   4.31   5.90   5.22   3.19   6.28   3.97   5.74   4.41   4.43   5.15   6.31   3.51   6.56   5.55
198606   0.21  -1.58  -0.33   1.25   2.35   0.62   0.14   2.55   1.70   2.43   1.11  -0.71   2.26   0.62   2.59   1.46   1.03   0.10   3.77   1.40   2.17   2.08   1.28   0.62   2.93
198607 -10.13  -8.88  -8.09  -6.06  -8.74 -11.42  -9.96  -8.81  -4.68  -7.10  -9.80  -7.98  -8.08  -5.98  -5.27  -8.79  -7.48  -7.17  -3.97  -4.47  -7.04  -5.91  -4.83  -2.68  -2.61
198608   0.33   0.57   2.00   1.89   1.76   2.41   4.19   4.19   5.74   4.83   4.36   3.48   6.05   7.29   8.64   4.51   6.58   7.20  10.13   9.46   4.51   6.50   5.99  10.31  10.79
198609  -7.97  -6.39  -5.56  -4.47  -3.14  -8.87  -6.27  -4.85  -2.66  -5.88  -8.02  -7.84  -4.56  -4.79  -5.42  -9.37  -5.81  -7.01  -7.00  -5.91 -10.29 -10.94  -7.79  -7.93  -6.46
198610   1.97   2.56   2.25   3.03   1.09   6.40   4.20   3.46   2.95   1.60   5.66   2.47   1.17   2.06   2.39   5.81   6.38   5.71   6.03   4.24   4.95   7.03   6.57   4.57   6.05
198611  -2.20   0.12   0.48  -0.11   1.31   0.26   0.47  -0.49  -2.22  -0.05   0.03   0.27  -1.22   1.50  -0.62   1.08   1.37   1.72  -1.13   1.14   2.73   1.87   2.82   2.50   1.65
198612  -5.56  -1.86  -3.82  -1.60  -3.48  -3.08  -2.08  -3.42  -3.49   0.62  -2.61  -1.87  -3.65  -2.13  -0.94  -4.53  -3.00  -2.87  -2.38  -3.30  -1.72  -2.51  -4.31  -2.87  -2.94
198701  10.99   9.83  11.61   9.95   9.45  13.67  12.43  10.52  10.03  10.85  13.92  13.43   8.81  10.17   9.40  13.90  12.35  10.28  11.94  11.61  13.34  16.53  11.32  12.55  11.92
198702  10.73   8.46   6.80   7.09   6.60   9.72   9.09   6.54   5.93   5.49   9.00   8.18   5.11   4.18   4.22   7.46   6.69   6.47   3.43   2.62   8.20   5.97   2.88  -0.45  -1.07
198703   2.27   3.27   2.52   3.52   4.74   0.49   3.34   1.46   2.88   3.50   0.30   1.53   1.10   2.48   3.42   1.89   1.72   1.87   1.93  -1.28   1.56   2.27   0.41   3.03   4.80
198704  -2.25  -2.73  -2.25  -0.58  -1.32  -3.91  -2.55  -2.89  -3.80  -4.87  -2.04  -2.31  -4.55  -2.00  -2.63  -3.70  -2.29  -2.43  -2.01  -1.58  -1.35  -1.16  -2.20  -0.72  -0.50
198705  -0.16  -1.55   0.18   0.58   3.15  -1.02   0.01  -0.05   0.32   0.60   0.89   0.08  -0.49   0.44   0.33   2.08   0.50  -0.34  -0.57   0.81   1.91  -0.55  -0.04   0.78   0.52
198706  -0.33   1.97   2.66   1.99   4.24   1.71   2.98   3.79   3.08   4.18   2.10   2.17   5.57   5.26   2.59   4.71   3.22   4.43   4.09   3.72   4.73   5.42   6.20   5.14   5.28
198707   1.81   1.98   2.15   2.92   5.34   2.26   2.12   3.52   3.67   5.74   2.50   4.36   4.17   3.36   7.85   3.79   4.76   4.80   4.39   4.71   6.06   3.19   6.27   2.56   3.10
198708   0.68   2.37   2.78   2.46   0.75   2.82   3.36   4.08   2.74   3.95   3.83   3.65   4.17   3.76   0.76   4.74   4.12   3.27   3.34   2.00   4.83   5.23   3.44   4.72   2.63
198709  -2.76  -0.49  -1.01  -0.40  -1.28  -2.16  -2.34  -0.74  -0.79  -2.60  -3.27  -2.38  -1.92  -2.49  -1.14  -2.18  -1.00  -2.39  -1.93   0.33  -2.17  -4.07   0.09  -1.93  -2.90
198710 -34.23 -30.94 -28.65 -28.89 -28.87 -32.71 -31.63 -27.76 -26.04 -28.84 -29.63 -29.15 -24.50 -22.82 -26.17 -25.94 -28.83 -25.00 -18.26 -23.84 -21.64 -22.42 -21.65 -14.88 -18.99
198711  -8.47  -4.89  -4.83  -4.63  -3.50  -7.21  -4.85  -3.64  -3.49  -2.83  -7.17  -2.66  -2.91  -3.20  -3.86  -6.20  -5.87  -6.33  -4.46  -2.08  -9.64  -8.49  -8.27  -7.61  -7.55
198712   2.81   4.92   5.57   4.95   3.32  11.83   9.96   7.50   6.12   5.08  12.30   9.63   6.43   4.48   6.83  12.50  10.80   9.32   3.88   3.77   8.36   7.51   7.88   3.24   6.26
198801   5.78   7.47   4.40   4.99   6.44   1.86   2.77   5.10   4.00   6.92   1.41   3.61   4.03   7.86   6.64   0.24   4.29   4.58   6.24   6.19   2.28   1.63   5.52   8.84   8.80
198802   5.98   7.74   7.57   7.39   7.59   8.43  11.97   8.84   7.90   7.91   8.74   8.14   7.09   7.12   6.13   8.50   9.40   6.16   4.99   6.35   4.58   5.45   4.52   1.79   2.77
198803   4.09   6.07   5.66   5.31   4.98   2.31   6.83   3.84   3.28   4.55   2.90   1.08   1.29  -0.12   0.68  -0.97   1.12   0.00  -0.02   4.38  -4.59  -4.10  -3.92  -3.73  -1.00
198804   1.01   1.31   2.45   1.03   3.92   2.14   4.35   3.07   1.67   2.43  -0.88   0.24   1.72   0.54   1.41  -0.03   0.65   1.27  -0.96   1.05  -0.78   1.07   1.55   2.37   2.37
198805  -3.60  -2.15  -0.81  -1.83  -0.93  -4.46  -2.06  -2.41  -1.36  -0.88  -0.81  -1.86  -1.15   1.47   0.92  -0.77  -0.58  -0.67   2.44   1.00   0.08   0.29  -0.16   2.21   2.60
198806   6.49   6.20   6.18   6.03   5.06   7.50  10.63   8.10   5.40   8.57   6.89   7.46   6.48   5.83   5.75   7.35   6.90   6.64   3.98   8.42   4.18   6.78   5.32   3.06   3.04
198807  -0.92  -0.35  -0.79   0.91  -1.04  -2.55  -2.34   0.02   0.56   1.18  -4.28  -2.06  -1.52  -0.11  -0.28  -3.31  -3.48   0.38  -1.26   0.27  -0.89  -1.06   0.53   0.05   0.93
198808  -4.10  -2.51  -1.00  -1.28  -2.07  -3.93  -4.01  -2.04  -0.42  -1.58  -4.23  -2.45  -2.13   0.03  -1.07  -3.77  -3.16  -0.77  -0.07   1.37  -2.72  -5.24  -2.45  -1.41  -3.10
198809   1.24   2.76   2.87   1.62   2.83   2.66   2.58   2.75   2.72   2.88   3.92   2.42   2.53   1.53   3.25   4.67   1.18   3.71   2.20   4.69   5.70   5.38   2.08   4.05   3.98
198810  -2.82  -1.71  -1.27  -2.28  -1.03  -2.64  -0.73   0.42  -0.03  -0.58  -1.57   0.53   1.02   0.84   2.64  -1.63   0.95   0.50   1.31   2.45   1.84   5.57   1.53   2.41   4.34
198811  -4.98  -4.78  -3.60  -3.04  -4.32  -4.24  -3.08  -1.96  -3.22  -2.12  -2.97  -2.48  -3.83  -0.63  -1.50  -1.64  -2.56  -3.28  -1.77  -0.96  -1.88  -1.14  -1.89  -0.49   0.34
198812   1.77   4.17   3.52   4.61   2.62   5.19   4.11   3.81   5.04   2.89   4.46   3.59   3.56   2.23   2.74   3.32   3.02   1.68   1.86  -0.81   2.62   2.09   1.80   0.50   0.42
198901   5.39   5.90   4.42   4.25   5.58   3.43   5.61   4.69   3.72   7.33   4.80   5.50   5.20   4.01   5.44   4.72   5.62   5.91   6.18   8.25   7.83   6.89   6.44   6.40   8.26
198902  -1.24   0.42   0.66   1.53   1.80   1.01   1.92   1.34   0.75   1.58  -0.06   0.63   0.34   1.20  -0.12  -0.25  -0.01  -0.90   0.19   1.35  -3.09  -2.87  -2.53  -1.67  -2.58
198903   1.29   2.72   4.65   2.77   3.07   1.85   2.46   2.24   1.72   3.18   2.24   1.22   1.57   3.31   2.49  -0.32   1.59   2.98   0.91   3.22   3.02   0.50   3.98   2.74   1.19
198904   3.08   3.24   3.54   2.42   2.90   4.58   5.38   4.83   2.58   5.77   5.35   4.64   4.65   4.17   3.77   6.41   5.29   4.12   5.34   5.31   6.11   5.31   4.69   4.44   3.67
198905   3.22   5.22   2.08   4.01   3.51   4.80   3.33   4.30   3.55   3.80   5.71   4.75   3.88   4.08   3.96   4.53   2.86   3.12   4.48   6.16   4.69   3.14   4.51   4.34   3.33
198906  -3.03  -1.66  -2.35   0.34   0.53  -4.92  -1.92  -0.34  -0.72  -1.68  -3.31  -1.37  -1.30   0.17   2.16  -2.25  -1.30   0.32   1.96   3.55  -0.52  -0.39  -1.23  -0.54   0.79
198907   2.74   4.88   2.28   3.45   1.47   5.61   5.17   3.05   3.76   3.47   5.37   5.01   3.54   4.70   3.80   8.52   8.42   6.07   5.93   6.65  11.56   9.59   6.65   7.77   6.68
198908   2.19  -0.19   0.70   2.70   1.55   3.67   2.82   3.10   3.58   2.70   2.90   3.04   4.99   3.22   1.73   3.79   3.80   3.03   3.66   1.56  -0.11   2.31   3.08   1.75   2.79
198909   1.24  -0.48  -0.52   0.84  -0.45   2.32  -0.12   0.84   0.64  -0.94   1.50  -1.21  -1.42  -0.18  -1.21   0.27  -2.93  -3.27  -0.94   0.50   1.16  -0.88   0.27   0.64  -0.37
198910  -5.12  -5.56  -4.76  -4.47  -6.78  -4.91  -7.13  -4.91  -5.83  -7.66  -4.07  -5.90  -6.29  -5.09  -4.85  -2.87  -3.65  -7.85  -2.98  -4.45   0.13  -3.52  -2.74  -3.29  -0.07
198911  -0.73   0.16  -0.54  -0.05  -1.29   0.30   1.72   0.65   1.55  -0.89   1.83   1.75  -0.04   0.78   2.22   2.24   2.21   0.59   0.34   0.95   1.97   2.37   2.70   1.26   1.06
198912  -0.79  -0.82  -1.05  -0.82  -1.66   1.33  -0.18   0.67   0.95   0.31  -0.01   0.69  -1.37   1.72  -0.60   2.66   2.04   1.44   1.48   2.30   0.69   0.98   4.58   4.83   1.05
199001  -8.28  -7.58  -4.73  -6.84  -6.06  -9.60  -9.38  -7.41  -8.04  -9.03  -9.58  -8.91  -7.52  -7.22  -7.66  -6.97  -5.86  -7.78  -9.03  -9.94  -7.61  -5.78  -7.05  -7.28  -5.79
199002   2.01   2.06   1.19   3.39   1.54   3.40   3.71   2.99   3.55   2.42   3.29   3.33   2.04   1.36   2.86   1.66   1.27   1.45   1.53   3.50  -0.11   1.84   2.37   1.47   2.00
199003   4.42   2.77   2.11   3.86   1.42   4.91   4.51   4.82   3.13   1.58   5.15   2.71   2.72   1.44  -0.50   3.73   3.98   1.90   1.98  -0.09   3.95   3.85   0.26   0.60   1.04
199004  -2.55  -2.35  -1.85  -2.40  -3.52  -4.06  -3.58  -2.02  -2.84  -5.70  -2.34  -2.09  -3.28  -5.66  -5.65  -2.80  -4.13  -6.31  -5.21  -6.06   0.47  -1.33  -3.86  -4.11  -4.22
199005   8.11   6.27   6.00   4.36   3.42  10.74   8.52   5.80   5.56   3.47   9.15   8.81   7.03   5.01   6.49  11.07   8.55  10.20   7.19   8.37  11.59  10.94   7.52   6.44   7.88
199006   1.15   2.56   2.56   0.46  -0.21   0.14   0.89  -1.12  -0.12  -0.34   2.21   0.54  -0.19  -1.94  -0.18   0.48  -1.84  -1.75  -1.60  -0.38   3.41  -2.13  -2.27  -3.49  -0.22
199007  -4.64  -5.06  -3.07  -3.18  -4.59  -5.22  -4.43  -4.34  -2.49  -4.14  -4.60  -1.47  -3.41  -4.71  -4.78  -2.18  -1.80  -3.53  -2.28  -2.01  -0.96  -1.23   2.22  -1.30  -2.03
199008 -16.61 -14.41 -12.35 -10.99 -12.41 -14.61 -13.66 -12.44 -10.45 -11.39 -13.86 -13.68 -11.09  -8.86 -10.09  -9.86 -11.57 -10.72  -9.16  -9.99  -8.54 -10.22  -6.58  -9.46 -10.58
199009 -10.64  -9.35  -7.82  -6.95  -8.80 -10.16  -9.69  -8.47  -6.91  -7.83  -9.38  -7.03  -6.54  -8.04  -8.35  -5.73  -6.47  -9.93  -7.02  -7.01  -5.14  -5.24  -1.43  -6.62  -7.41
199010  -6.43  -6.04  -6.68  -5.49  -7.25  -6.47  -5.49  -4.31  -4.17  -7.59  -4.88  -4.86  -4.06  -3.07  -4.44  -0.94  -3.23  -7.39  -1.69  -1.26   1.64  -1.83  -0.94   0.75   0.94
199011   3.60   4.86   4.56   2.41   1.19  12.05   5.88   6.93   7.13   4.24  11.17   9.35   7.42   7.56   7.64   9.27   8.03  11.19   9.14   6.04   6.43   7.72   5.83   6.13   4.35
199012   0.31  -0.36   0.56   2.20   0.10   4.48   5.36   4.39   4.05   4.62   6.62   4.22   3.85   3.67   2.90   4.10   4.11   4.56   4.12   3.62   3.23   3.78   1.60   2.20   0.81
199101   7.82   7.14  10.42   8.91  11.11  10.29   6.84   7.12   6.78   8.63   9.33   8.84   6.61   8.04   3.58   8.38   3.92   8.43   4.18   5.33   5.18   6.11   1.72   5.92   3.96
199102  14.22  12.27  13.14  12.28  11.90  11.94  10.36   9.96   8.03  13.92   9.54  11.11   7.94   8.65   8.55   8.58   9.22   9.05   7.83   5.92   8.13   6.97   5.19   6.18   7.96
199103  10.29   8.57   7.89   6.20   7.92   7.79   5.14   5.53   6.41   6.60   7.60   2.66   2.12   4.87   6.01   4.82   3.97   3.24   3.99   3.01   4.55   1.87   0.21   1.71   1.19
199104   1.10   0.88   1.24   0.55   0.56  -1.42   0.92   1.00   1.34   1.46  -2.70  -0.79   2.98   2.29   1.70  -0.76   0.14   4.01   1.71  -0.32   0.01   0.03  -0.03   1.32  -0.16
199105   2.35   4.24   4.56   3.13   3.19   5.54   2.91   5.66   3.51   3.65   3.68   6.51   4.83   4.47   0.20   6.59   2.75   6.15   4.24   5.51   3.97   5.13   1.67   3.97   6.90
199106  -7.18  -3.88  -3.93  -4.03  -3.79  -5.12  -5.23  -3.13  -3.03  -5.67  -4.70  -4.55  -3.44  -2.09  -4.98  -5.25  -4.42  -5.73  -3.33  -3.47  -4.33  -5.70  -3.70  -4.85  -3.96
199107   2.57   4.08   2.27   3.38   2.60   4.33   3.45   3.40   3.59   2.41   6.01   4.24   4.12   3.17   6.71   5.94   3.64   2.22   4.98   7.27   6.43   3.02   4.82   4.93  -0.95
199108   3.83   4.24   3.01   1.38   2.72   4.13   3.60   3.52   3.52   3.10   5.41   4.10   2.58   4.04   6.00   1.60   2.70   2.70   3.16   3.18   4.33   0.59   2.81   1.36   1.58
199109   4.26   2.52   0.47  -0.13  -1.20   0.54   0.74   2.01   1.00  -2.02  -0.06  -0.47  -0.73   0.49  -3.10  -0.29  -1.66  -0.98   0.18  -1.07  -2.08  -1.19  -0.98  -0.02  -2.94
199110   7.10   4.08   1.55   3.83   1.39   2.53   1.29   3.15   0.62   1.43   2.75   1.26   1.33   2.70   3.87   2.56   0.40   1.49   2.66   3.46   1.47   0.94   2.00   2.88   1.27
199111  -1.78  -3.73  -4.53  -2.91  -2.96  -5.04  -5.20  -2.84  -5.19  -6.48  -3.34  -4.60  -4.05  -4.68  -5.91  -2.34  -4.91  -3.86  -2.84  -6.26  -1.23  -5.48  -5.51  -3.54  -9.29
199112   6.33   4.10   5.63   4.01   4.92  11.35   7.06   5.58   6.03   8.05  14.43  10.86   7.25   9.82  11.29  13.29   9.04   9.72   8.61  11.02  15.39   8.92   8.29   6.81  14.32
199201  14.52  16.27   8.49  14.14  16.37   8.20   4.65   6.29   7.30   9.89   1.55   4.40   5.08   5.69   9.30  -0.23   2.28   1.07   0.46   6.33  -3.22  -2.07  -2.50   0.24   6.43
199202  -0.10   5.53   2.89   4.89  10.02   0.44   2.78   1.66   4.65   5.92   0.24   2.06   3.89   2.88   8.34  -0.49   3.01   2.84   2.21   4.92   0.16  -0.43   1.92   4.24  10.86
